CompteurTemps	Temps	Cx0	Cy0	
222	0.000221	-1.12497	-2.56996	
223	0.000222	-1.29138	-2.53435	
224	0.000223	-1.09545	-2.60716	
225	0.000224	-1.03595	-2.68461	
226	0.000225	-1.10425	-2.68351	
227	0.000226	-1.20032	-2.58622	
228	0.000227	-1.24595	-2.57671	
229	0.000228	-0.96179	-2.74328	
230	0.000229	-1.32426	-2.53126	
231	0.00023	-1.05173	-2.72455	
232	0.000231	-1.06808	-2.6994	
233	0.000232	-0.953107	-2.79239	
234	0.000233	-1.1546	-2.61209	
235	0.000234	-1.2014	-2.53879	
236	0.000235	-1.29777	-2.61327	
237	0.000236	-1.24593	-2.60446	
238	0.000237	-1.10772	-2.77517	
239	0.000238	-0.947039	-2.82191	
240	0.000239	-1.13217	-2.63378	
241	0.00024	-1.12968	-2.69583	
242	0.000241	-0.918813	-2.82962	
243	0.000242	-1.04572	-2.69463	
244	0.000243	-1.15563	-2.65957	
245	0.000244	-1.11829	-2.67042	
246	0.000245	-1.03653	-2.68935	
247	0.000246	-0.895916	-2.71987	
248	0.000247	-1.10934	-2.60974	
249	0.000248	-1.13765	-2.58723	
250	0.000249	-1.1405	-2.6157	
251	0.00025	-0.919363	-2.78036	
252	0.000251	-0.975154	-2.71393	
253	0.000252	-0.961992	-2.74006	
254	0.000253	-1.04723	-2.666	
255	0.000254	-0.947539	-2.78219	
256	0.000255	-1.18093	-2.65215	
257	0.000256	-1.09248	-2.68806	
258	0.000257	-0.93814	-2.80943	
259	0.000258	-1.11919	-2.64746	
260	0.000259	-1.03735	-2.72915	
261	0.00026	-1.08039	-2.69628	
262	0.000261	-1.09624	-2.66928	
263	0.000262	-0.976924	-2.80524	
264	0.000263	-1.01696	-2.7702	
265	0.000264	-1.33037	-2.64253	
266	0.000265	-0.990474	-2.92713	
267	0.000266	-1.18271	-2.71855	
268	0.000267	-0.932553	-2.94525	
269	0.000268	-1.17087	-2.76737	
270	0.000269	-1.09326	-2.83709	
271	0.00027	-1.12007	-2.80093	
272	0.000271	-1.03032	-2.85007	
273	0.000272	-0.985445	-2.88304	
274	0.000273	-1.00814	-2.82636	
275	0.000274	-1.00995	-2.84616	
276	0.000275	-0.879369	-2.96093	
277	0.000276	-0.972014	-2.86638	
278	0.000277	-0.83322	-2.92678	
279	0.000278	-1.19894	-2.71951	
280	0.000279	-1.21082	-2.74318	
281	0.00028	-1.15877	-2.78337	
282	0.000281	-1.22008	-2.82779	
283	0.000282	-0.989461	-2.98843	
284	0.000283	-1.08182	-2.93883	
285	0.000284	-1.05913	-2.92467	
286	0.000285	-0.99409	-2.89665	
287	0.000286	-1.10659	-2.77623	
288	0.000287	-1.07169	-2.76639	
289	0.000288	-1.00874	-2.83664	
290	0.000289	-1.05581	-2.87074	
291	0.00029	-1.07037	-2.85399	
292	0.000291	-1.01912	-2.81572	
293	0.000292	-0.989645	-2.85645	
294	0.000293	-1.20101	-2.75269	
295	0.000294	-1.30188	-2.64961	
296	0.000295	-0.932363	-2.9232	
297	0.000296	-1.00429	-2.83894	
298	0.000297	-1.00895	-2.77356	
299	0.000298	-1.00042	-2.81526	
300	0.000299	-1.20362	-2.67115	
301	0.0003	-1.05599	-2.82126	
302	0.000301	-0.99176	-2.89763	
303	0.000302	-1.01174	-2.82491	
